cod_sku,denumire,categorie,producator,garantie_luni,status,depozit,oras_depozit,tara_depozit,cantitate,prag_minim,socket,memory_type,form_factor,interface,storage_form
-ECS-H61H2-I-V1.1,ECS H61H2-I v1.1,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1155,,Mini ITX,,
-ASROCK-FM2A85X-ITX,ASRock FM2A85X-ITX,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,Mini ITX,,
-ECS-A990FXM-A,ECS A990FXM-A,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM3,,ATX,,
-ASROCK-Z77-FATAL1TY-,ASRock Z77 Fatal1ty Professional,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1155,,ATX,,
-ASROCK-A55M-VS,ASRock A55M-VS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM1,,Micro ATX,,
-ASROCK-FM2A75M-ITX-R,ASRock FM2A75M-ITX R2.0,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,Mini ITX,,
-GIGABYTE-G1.SNIPER-M,Gigabyte G1.Sniper M5,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-GIGABYTE-GA-Z87X-OC-,Gigabyte GA-Z87X-OC Force,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,EATX,,
-ASUS-Z87-EXPERT,Asus Z87-Expert,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-ASROCK-H87M-ITX,ASRock H87M-ITX,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Mini ITX,,
-ASROCK-H87-PERFORMAN,ASRock H87 Performance,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-ASROCK-Z87-EXTREME6/,ASRock Z87 Extreme6/ac,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-ASROCK-Z87M-PRO4,ASRock Z87M Pro4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-MSI-H87M-G43,MSI H87M-G43,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-ASUS-P8Z77-V-PRO/THN,Asus P8Z77-V PRO/THNDRBLT,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1155,,ATX,,
-GIGABYTE-GA-Z87X-OC,Gigabyte GA-Z87X-OC,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-ASUS-Z87-DELUXE/DUAL,Asus Z87-Deluxe/DUAL,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-ASROCK-B85M-HDS,ASRock B85M-HDS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-ASROCK-Z87-OC-FORMUL,ASRock Z87 OC Formula,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,EATX,,
-ECS-H87H3-M3(1.0),ECS H87H3-M3(1.0),Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-ASROCK-Z87-EXTREME9/,ASRock Z87 Extreme9/ac,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-ASROCK-Z87M-OC-FORMU,ASRock Z87M OC Formula,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-ASROCK-Q87M-VPRO,ASRock Q87M vPro,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-ZOTAC-A55ITX-B-E,Zotac A55ITX-B-E,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,Mini ITX,,
-ASUS-Z87I-PRO-MINI-I,Asus Z87I-Pro Mini-ITX,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Mini ITX,,
-FOXCONN-Q77M,Foxconn Q77M,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1155,,Micro ATX,,
-BIOSTAR-HI-FI-B85S3+,Biostar Hi-Fi B85S3+ Ver. 6.x,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-MSI-FM2-A75MA-P33,MSI FM2-A75MA-P33,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,Micro ATX,,
-ASUS-P9D-WS,Asus P9D WS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-MSI-FM2-A85XA-G43,MSI FM2-A85XA-G43,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,ATX,,
-EVGA-150-SE-E789-KR,EVGA 150-SE-E789-KR,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA2011,,EATX,,
-FOXCONN-H87MX-D,Foxconn H87MX-D,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-MSI-Z87-G43-GAMING,MSI Z87-G43 Gaming,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-ASROCK-FM2A88X-EXTRE,ASRock FM2A88X Extreme6+,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,ATX,,
-ZOTAC-H87ITX-A-E,Zotac H87ITX-A-E,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Mini ITX,,
-ASUS-M5A97-LE-R2.0-B,Asus M5A97 LE R2.0 BOM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM3,,ATX,,
-GIGABYTE-GA-Q87TN,Gigabyte GA-Q87TN,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Thin Mini ITX,,
-ASUS-A88X-PLUS,Asus A88X-PLUS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,ATX,,
-ASUS-A88XM-PLUS/CSM,Asus A88XM-PLUS/CSM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,Micro ATX,,
-GIGABYTE-GA-Z87-DS3H,Gigabyte GA-Z87-DS3H,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-ECS-B75H2-M4(V1.0),ECS B75H2-M4(V1.0),Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1155,,Micro ATX,,
-ECS-H87H3-TI-(V1.0),ECS H87H3-TI (V1.0),Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Thin Mini ITX,,
-GIGABYTE-GA-970A-DS3,Gigabyte GA-970A-DS3P BOM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM3,,ATX,,
-ASROCK-B85-KILLER,ASRock B85 Killer,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-MSI-CSM-H87M-G43,MSI CSM-H87M-G43,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-FOXCONN-H81MX,Foxconn H81MX,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-GIGABYTE-GA-H87N-WIF,Gigabyte GA-H87N-WIFI(REV2.0),Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Mini ITX,,
-BIOSTAR-A88M,Biostar A88M,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,Micro ATX,,
-FOXCONN-H81MXV,Foxconn H81MXV,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-GIGABYTE-GA-B85N-WIF,Gigabyte GA-B85N-WIFI,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Mini ITX,,
-ASROCK-FM2A55M-VG3+,ASRock FM2A55M-VG3+,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,Micro ATX,,
-ASROCK-FM2A78M-HD+,ASRock FM2A78M-HD+,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,Micro ATX,,
-MSI-H81M-E35-V2,MSI H81M-E35 V2,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-GIGABYTE-GA-F2A55M-S,Gigabyte GA-F2A55M-S1,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,Micro ATX,,
-GIGABYTE-GA-AM1M-S2H,Gigabyte GA-AM1M-S2H,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM1,,Micro ATX,,
-ASUS-Z97-DELUXE(NFC&,Asus Z97-DELUXE(NFC&WLC),Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-ECS-B85H3-M7,ECS B85H3-M7,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-BIOSTAR-H81MHC,Biostar H81MHC,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-ASROCK-FATAL1TY-H97-,ASRock Fatal1ty H97 Killer,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-MSI-Z97-U3-PLUS,MSI Z97 U3 Plus,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-MSI-Z97-GAMING-9-AC,MSI Z97-Gaming 9 AC,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-MSI-Z97-XPOWER-AC,MSI Z97 XPOWER AC,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,EATX,,
-GIGABYTE-G1.SNIPER-H,Gigabyte G1.SNIPER H6,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-EVGA-111-HR-E972-KR,EVGA 111-HR-E972-KR,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Mini ITX,,
-BIOSTAR-HI-FI-A88W-3,Biostar Hi-Fi A88W 3D,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,ATX,,
-ASROCK-H97M,ASRock H97M,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-BIOSTAR-A88MQ,Biostar A88MQ,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,Micro ATX,,
-MSI-X99S-GAMING-9-AC,MSI X99S GAMING 9 AC,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA2011,,EATX,,
-MSI-H97M-ECO,MSI H97M Eco,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-ASROCK-X99-OC-FORMUL,ASRock X99 OC Formula,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA2011,,EATX,,
-ECS-Z97-PK-(V1.0),ECS Z97-PK (V1.0),Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-ASROCK-FM2A88M-PRO3+,ASRock FM2A88M PRO3+,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,Micro ATX,,
-FOXCONN-H61MD,Foxconn H61MD,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1155,,Micro ATX,,
-GIGABYTE-GA-Z87M-HD3,Gigabyte GA-Z87M-HD3,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-GIGABYTE-GA-Z87X-SLI,Gigabyte GA-Z87X-SLI,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-MSI-AM1M,MSI AM1M,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM1,,Micro ATX,,
-BIOSTAR-A58ML,Biostar A58ML,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,Micro ATX,,
-MSI-A68HM-P33,MSI A68HM-P33,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,Micro ATX,,
-ECS-B85H3-M9-(1.0),ECS B85H3-M9 (1.0),Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-ASROCK-FM2A78M-HD+-R,ASRock FM2A78M-HD+ R2.0,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,Micro ATX,,
-ASROCK-H81M-DG4,ASRock H81M-DG4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-ASROCK-E3C222D4U,ASRock E3C222D4U,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-ASROCK-FATAL1TY-970-,ASRock Fatal1ty 970 Performance,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM3,,ATX,,
-GIGABYTE-GA-Z97X-GAM,Gigabyte GA-Z97X-Game Plus,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-SUPERMICRO-X10SAT-O,Supermicro X10SAT-O,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-MSI-Z97A-SLI-KRAIT-E,MSI Z97A SLI KRAIT EDITION,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-GIGABYTE-GA-B85M-HD3,Gigabyte GA-B85M-HD3-A,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-MSI-Z170-KRAIT-GAMIN,MSI Z170 Krait Gaming,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASROCK-N3700-ITX,ASRock N3700-ITX,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,INTEGRATED PENTIUM N3700,,Mini ITX,,
-ASROCK-FATAL1TY-H170,ASRock Fatal1ty H170 Performance,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASROCK-H170-PRO4/D3,ASRock H170 Pro4/D3,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASROCK-FATAL1TY-B150,ASRock Fatal1ty B150 Gaming K4/D3,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASROCK-B150M-HDV,ASRock B150M-HDV,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-ASUS-B150M-K-D3,Asus B150M-K D3,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-ASUS-B150M-C-D3,Asus B150M-C D3,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-MSI-B150M-BAZOOKA-D3,MSI B150M BAZOOKA D3,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-ASROCK-Z170-EXTREME3,ASRock Z170 Extreme3,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-GIGABYTE-GA-H110M-S2,Gigabyte GA-H110M-S2H GSM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-ECS-Z170-CLAYMORE,ECS Z170-CLAYMORE,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-GIGABYTE-GA-MA790X-U,Gigabyte GA-MA790X-UD4P,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM3,,ATX,,
-ASROCK-B150M-ITX,ASRock B150M-ITX,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Mini ITX,,
-ASROCK-H170A-X1,ASRock H170A-X1,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASUS-N3150I-C,Asus N3150I-C,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,INTEGRATED CELERON N3150,,Mini ITX,,
-ASUS-B150M-C/CSM,Asus B150M-C/CSM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-GIGABYTE-MW31-SP0,Gigabyte MW31-SP0,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASROCK-Z170A-X1,ASRock Z170A-X1,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-BIOSTAR-Z170GT7,Biostar Z170GT7,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-BIOSTAR-B150GT5,Biostar B150GT5,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ECS-H110M-C3D-(1.0),ECS H110M-C3D (1.0),Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-SUPERMICRO-MBD-X11SS,Supermicro MBD-X11SSM-F,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-ASROCK-FM2A88M-EXTRE,ASRock FM2A88M Extreme4+ R2.0,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,Micro ATX,,
-ASROCK-A68M-ITX,ASRock A68M-ITX,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,FM2,,Mini ITX,,
-ASROCK-H170-PERFORMA,ASRock H170 Performance/Hyper,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASROCK-P55-DELUXE3,ASRock P55 Deluxe3,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1156,,ATX,,
-ASUS-P10S-M,Asus P10S-M,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-ECS-H110I-C4P,ECS H110I-C4P,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Mini ITX,,
-GIGABYTE-GA-X170-WS-,Gigabyte GA-X170-WS ECC (rev. 1.0),Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-BIOSTAR-Z270GT8,Biostar Z270GT8,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-BIOSTAR-B250GT3,Biostar B250GT3,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-GIGABYTE-GA-Z270X-GA,Gigabyte GA-Z270X-Gaming 9,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,EATX,,
-BIOSTAR-HI-FI-B350S1,Biostar Hi-Fi B350S1,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-ASUS-Z270-WS,Asus Z270-WS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASROCK-Z270-PROFESSI,ASRock Z270 Professional Gaming i7,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASROCK-H110M-HDS-R3.,ASRock H110M-HDS R3.0,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-SUPERMICRO-C7H170-M,Supermicro C7H170-M,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-SUPERMICRO-C7Z270-CG,Supermicro C7Z270-CG-L,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-MSI-H310M-PRO-VHL,MSI H310M PRO-VHL,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-ASROCK-H310M-HDVP,ASRock H310M-HDVP,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-MSI-X299M-A-PRO,MSI X299M-A PRO,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA2066,,Micro ATX,,
-BIOSTAR-X470GT8,Biostar X470GT8,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-GIGABYTE-X299-AORUS-,Gigabyte X299 AORUS Gaming,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA2066,,ATX,,
-SUPERMICRO-C9Z390-PG,Supermicro C9Z390-PGW,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-SUPERMICRO-C9Z390-CG,Supermicro C9Z390-CG,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-MSI-785GM-P45,MSI 785GM-P45,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM3,,Micro ATX,,
-SUPERMICRO-X11SCM-F,Supermicro X11SCM-F,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-ASROCK-FATAL1TY-X99-,ASRock Fatal1ty X99 Professional,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA2011,,EATX,,
-BIOSTAR-X570GT8,Biostar X570GT8,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-ASROCK-C246-WS,ASRock C246 WS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-BIOSTAR-X570GTA,Biostar X570GTA,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-ASROCK-H410M-HDVP,ASRock H410M-HDVP,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-EVGA-Z490-FTW-WIFI,EVGA Z490 FTW WIFI,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,ATX,,
-SUPERMICRO-C9X299-PG,Supermicro C9X299-PG300,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA2066,,ATX,,
-ASUS-PRIME-H470-PLUS,Asus PRIME H470-PLUS/CSM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,ATX,,
-BIOSTAR-Z490GTA-EVO,Biostar Z490GTA EVO,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,ATX,,
-BIOSTAR-Z490GTN,Biostar Z490GTN,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Mini ITX,,
-BIOSTAR-B460GTQ,Biostar B460GTQ,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-BIOSTAR-H410MHG,Biostar H410MHG,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-BIOSTAR-X470MH,Biostar X470MH,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-ASROCK-B560M-HDV-A,ASRock B560M-HDV-A,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-GIGABYTE-H410M-SH2-V,Gigabyte H410M SH2 V2,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-BIOSTAR-Z590-VALKYRI,Biostar Z590 VALKYRIE,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,ATX,,
-ASUS-PRIME-H610M-K-D,Asus PRIME H610M-K D4-CSM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-GIGABYTE-B660M-AORUS,Gigabyte B660M AORUS Pro,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-BIOSTAR-B660GTQ,Biostar B660GTQ,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-BIOSTAR-Z690A-SILVER,Biostar Z690A-SILVER,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-BIOSTAR-B660MX-E-PRO,Biostar B660MX-E PRO,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASUS-EX-B660M-V5-PRO,Asus EX-B660M-V5-PRO-D4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-MSI-Z590M-PRO,MSI Z590M PRO,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-ASUS-PRIME-B760M-AJ-,Asus PRIME B760M-AJ D4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASUS-EX-B760M-V5-D4-,Asus EX-B760M-V5 D4-CSM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-GIGABYTE-B760M-AORUS,Gigabyte B760M AORUS PRO,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-GIGABYTE-B760M-POWER,Gigabyte B760M POWER DDR4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-BIOSTAR-B560M-SILVER,Biostar B560M-SILVER,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-BIOSTAR-B760MX-E-D4,Biostar B760MX-E D4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-BIOSTAR-B760MH-D4,Biostar B760MH D4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-BIOSTAR-B760MXC-PRO,Biostar B760MXC PRO,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASROCK-H610M-HDVP/D5,ASRock H610M-HDVP/D5 R2.0,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASUS-PRIME-H510M-A-R,Asus PRIME H510M-A R2.0-CSM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-GIGABYTE-H410M-K,Gigabyte H410M K,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-ASUS-PRIME-H770-PLUS,Asus PRIME H770-PLUS-CSM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-BIOSTAR-A620MT,Biostar A620MT,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM5,,Micro ATX,,
-BIOSTAR-H610MS,Biostar H610MS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASUS-PRIME-H610M-D-C,Asus PRIME H610M-D-CSM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-GIGABYTE-B760M-D,Gigabyte B760M D,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-GIGABYTE-H610M-D3H-D,Gigabyte H610M D3H DDR4 (rev. 1.0),Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASUS-EX-B760M-V7,Asus EX-B760M-V7,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASUS-PRIME-B760M-F-C,Asus PRIME B760M-F-CSM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
